124642431.198222 1.0367623060 1.0455551391 1.1384264406 -0.4630120456 -0.5660702162 -0.5812060823
124962818.000253 1.0824409023 1.0578916510 1.1672735398 -0.4799800908 -0.5960522741 -0.5816444443
125283204.802283 1.1268006431 1.0696643369 1.1902297173 -0.4993213605 -0.6226876409 -0.5790309482
125603591.604314 1.1685767054 1.0809240458 1.2068845559 -0.5205237533 -0.6451590507 -0.5737284876
125923978.406344 1.2063525755 1.0916314650 1.2169313380 -0.5428788298 -0.6626745911 -0.5661967762
126244365.208375 1.2386365653 1.1016370215 1.2202870293 -0.5654490602 -0.6745736895 -0.5570196926
126564752.010405 1.2642745105 1.1107563326 1.2171711971 -0.5873105220 -0.6805223283 -0.5467893148
126885138.812436 1.2821958748 1.1186479632 1.2080453190 -0.6073749358 -0.6804225167 -0.5361416222
127205525.614466 1.2917094735 1.1248718989 1.1935988235 -0.6246069307 -0.6745141451 -0.5256337791
127525912.416496 1.2925039397 1.1288795938 1.1746852802 -0.6380569912 -0.6633473589 -0.5157028199
127846299.218527 1.2847056128 1.1300554988 1.1522458421 -0.6469613934 -0.6477506676 -0.5066097284
128166686.020557 1.2688430757 1.1277710447 1.1271601722 -0.6508331673 -0.6287131025 -0.4983888586
128487072.822588 1.2459493348 1.1214854888 1.1003740651 -0.6494976641 -0.6074489070 -0.4909134161
128807459.624618 1.2172033706 1.1107672633 1.0724555474 -0.6431424747 -0.5849956242 -0.4838091373
129127846.426649 1.1840605730 1.0954051352 1.0438997165 -0.6322714576 -0.5623773290 -0.4766143521
129448233.228679 1.1482149965 1.0755474166 1.0151245265 -0.6177496927 -0.5405193971 -0.4688473336
129768620.030710 1.1109521453 1.0514358288 0.9860836176 -0.6005073625 -0.5198777635 -0.4599783353
130089006.832740 1.0737471043 1.0237830773 0.9568828137 -0.5817240472 -0.5008513713 -0.4496564072
130409393.634771 1.0377559017 0.9935192042 0.9274979469 -0.5625620895 -0.4835230621 -0.4376836115
130729780.436801 1.0036355390 0.9615601548 0.8977191167 -0.5439796121 -0.4676572031 -0.4239783969
131050167.238832 0.9721560991 0.9293065255 0.8677427328 -0.5269948557 -0.4530489737 -0.4088272448
131370554.040862 0.9434699826 0.8978816664 0.8375757578 -0.5122270793 -0.4392425025 -0.3925866069
131690940.842892 0.9175397175 0.8683984075 0.8073740860 -0.5000868493 -0.4257751436 -0.3757838353
132011327.644923 0.8944121086 0.8421731994 0.7777715050 -0.4908527252 -0.4123707996 -0.3592637629
132331714.446953 0.8736277507 0.8199196605 0.7490827542 -0.4843950247 -0.3986412662 -0.3436913237
132652101.248984 0.8548735875 0.8023850397 0.7219898382 -0.4804747519 -0.3844373126 -0.3298915357
132972488.051014 0.8379087789 0.7901183070 0.6973810147 -0.4786829815 -0.3698417285 -0.3187021984
133292874.853045 0.8223407554 0.7832530955 0.6758916815 -0.4784698050 -0.3549341968 -0.3107268404
133613261.655075 0.8080393333 0.7818090451 0.6583979252 -0.4792517017 -0.3400920375 -0.3065458408
133933648.457106 0.7949707269 0.7855362895 0.6456718751 -0.4804380746 -0.3258111803 -0.3065327866
134254035.259136 0.7832079124 0.7940150762 0.6383600829 -0.4814972514 -0.3126529441 -0.3108745205
134574422.061167 0.7730394676 0.8066503708 0.6370320921 -0.4819923119 -0.3013216017 -0.3195472879
134894808.863197 0.7648613694 0.8227685801 0.6420662410 -0.4816271426 -0.2925105761 -0.3323362443
135215195.665227 0.7592105471 0.8416276254 0.6536539495 -0.4802692732 -0.2869153677 -0.3488262636
135535582.467258 0.7567116670 0.8624920728 0.6717764340 -0.4779662766 -0.2851616782 -0.3684411515
135855969.269288 0.7580418852 0.8846752157 0.6961970825 -0.4749484455 -0.2877654002 -0.3904712935
136176356.071319 0.7638654970 0.9075398336 0.7263988262 -0.4716257013 -0.2950701517 -0.4140674524
136496742.873349 0.7748333065 0.9307157719 0.7618425034 -0.4685385709 -0.3072761038 -0.4384741904
136817129.675380 0.7914215252 0.9538178819 0.8015565065 -0.4663665063 -0.3242893890 -0.4627578827
137137516.477410 0.8139417620 0.9767248421 0.8445265533 -0.4658373342 -0.3457939517 -0.4861352110
137457903.279441 0.8426330537 0.9996115767 0.8898726303 -0.4676954481 -0.3713689721 -0.5080464549
137778290.081471 0.8771858625 1.0225842441 0.9362018774 -0.4726163242 -0.4001112738 -0.5278590870
138098676.883502 0.9172281662 1.0460861617 0.9825235161 -0.4811607107 -0.4311348292 -0.5453316986
138419063.685532 0.9621096082 1.0706476609 1.0278997812 -0.4937285161 -0.4634110853 -0.5604151807
138739450.487562 1.0105180035 1.0966380318 1.0711836518 -0.5103599708 -0.4955751493 -0.5731829130
139059837.289593 1.0613970031 1.1246691652 1.1119151346 -0.5309645542 -0.5266161425 -0.5840836397
139380224.091623 1.1130968206 1.1550253154 1.1495054744 -0.5550083539 -0.5553380368 -0.5936414429
139700610.893654 1.1637456232 1.1877090480 1.1835815016 -0.5815621087 -0.5806850467 -0.6025031343
140020997.695684 1.2120152384 1.2228216819 1.2143862900 -0.6097160704 -0.6021200510 -0.6114624168
140341384.497715 1.2559307989 1.2596424226 1.2418837975 -0.6379392255 -0.6190527302 -0.6211388189
140661771.299745 1.2940410477 1.2972770884 1.2663951479 -0.6647310893 -0.6313984208 -0.6320539366
140982158.101776 1.3254156411 1.3347589915 1.2884513522 -0.6887538470 -0.6394541985 -0.6445844233
141302544.903806 1.3490150424 1.3702883825 1.3082223359 -0.7084211603 -0.6436754978 -0.6586324633
141622931.705837 1.3645767114 1.4022525011 1.3259865609 -0.7226482598 -0.6448436790 -0.6738753761
141943318.507867 1.3721853274 1.4289189456 1.3417848033 -0.7306462199 -0.6438356634 -0.6896459853
142263705.309898 1.3722889132 1.4485348932 1.3553383663 -0.7320265295 -0.6415428839 -0.7049146333
142584092.111928 1.3656807354 1.4597513538 1.3662002736 -0.7269015564 -0.6387399314 -0.7185457071
142904478.913958 1.3533450156 1.4615630313 1.3736685268 -0.7158122627 -0.6359974478 -0.7292954683
143224865.715989 1.3363297129 1.4534988267 1.3769355256 -0.6996524910 -0.6336097248 -0.7360299589
143545252.518019 1.3156481432 1.4356436612 1.3751811097 -0.6795644010 -0.6315864255 -0.7378331091
143865639.320050 1.2921782431 1.4086197583 1.3677102712 -0.6567871914 -0.6296851130 -0.7341268265
144186026.122080 1.2665534401 1.3734040586 1.3540241806 -0.6324624260 -0.6274831857 -0.7246942547
144506412.924111 1.2394041680 1.3315433504 1.3340391718 -0.6077555365 -0.6244995909 -0.7097774118
144826799.726141 1.2109832031 1.2844207521 1.3078733108 -0.5834048622 -0.6202589424 -0.6898492010
